,stars
84662,1
33390,1
83806,4
76989,4
10209,1
8878,5
35055,3
21845,4
56436,1
76591,1
65014,5
9703,5
71509,5
99914,5
52926,5
96110,5
47496,2
87597,5
91856,2
55330,4
18993,2
27931,4
96843,5
24320,1
22670,5
79568,1
2208,4
43163,5
99406,4
10042,3
43193,5
97900,3
89062,4
31012,5
50985,5
12374,5
77993,4
43758,5
24713,4
51450,5
27146,5
1233,4
74445,5
73832,2
22709,4
91888,2
18772,5
5556,4
86137,5
75013,5
52854,5
64308,5
20521,2
55352,4
69288,5
22451,5
23038,4
42882,5
88171,4
67726,5
80670,3
85528,4
80314,5
51080,4
80563,4
96710,5
56953,5
57596,4
77903,1
99158,5
90363,5
28280,4
51556,4
38484,5
24564,3
9383,1
82726,5
82721,5
99850,1
43051,4
17678,5
34037,5
53137,2
40139,1
41620,5
19268,5
28848,5
66414,5
28692,5
95112,1
54848,5
59087,2
3763,3
95833,5
31485,5
76344,1
57677,5
11346,1
61281,5
31052,4
42999,2
96779,5
8136,5
42179,3
89808,3
87284,4
11769,5
64810,4
68948,3
35016,5
82328,4
87111,5
85055,1
74046,1
14652,4
166,4
24576,4
35921,2
51544,5
12236,5
34096,5
72451,3
43725,1
61492,5
10771,5
19189,5
61146,1
84636,2
77916,5
35564,5
92898,5
13549,1
84469,5
7196,2
44449,5
38474,5
85365,4
17984,2
31172,3
66892,5
10109,3
89786,2
20729,5
411,5
22319,5
16387,5
70635,5
43562,1
83518,5
286,5
46589,5
95290,2
56949,2
21450,5
95270,5
93484,4
20558,5
78713,4
61580,1
64697,5
29570,5
26992,3
91463,5
67870,4
53100,1
37628,5
18792,1
52680,2
26752,5
87393,5
80793,5
76078,5
17261,1
37056,5
72176,5
53271,4
4258,4
75971,5
5599,5
8097,5
84122,5
71836,4
87975,5
47674,4
6345,3
85563,5
77598,5
42950,3
59131,4
74037,2
94790,4
37352,5
90792,4
78235,2
42852,5
46312,2
21264,5
50324,1
30601,1
64850,4
85285,4
51938,4
91999,3
62108,5
97680,5
65749,4
17061,1
4174,5
39109,5
38182,2
47865,4
88746,5
77559,4
79920,4
48910,5
24928,5
68740,5
36203,3
82362,3
16552,3
82448,3
67961,5
9875,4
81107,4
23848,5
66451,5
22825,3
38877,4
87706,4
74946,4
47358,5
53849,4
27196,1
39550,4
60891,5
76403,5
58016,5
5132,1
82695,5
84632,3
26281,4
15622,2
57977,1
19099,4
81208,1
54285,5
96379,1
51363,5
53984,5
16699,5
25629,3
2918,1
83722,1
22894,5
62376,5
71996,1
44205,5
43358,2
79493,2
90706,5
9477,3
53913,3
52239,3
55627,4
33430,5
40652,5
21574,1
86264,4
80844,5
54100,2
4590,5
73171,5
13078,3
51996,4
10879,5
82029,5
75202,4
64849,5
45567,4
49449,5
8487,5
59746,2
29577,5
68033,5
88396,5
3103,5
23245,4
50623,5
45024,5
94620,4
66436,5
83784,4
53756,5
29036,3
91627,1
98412,5
82196,2
43543,4
25551,5
60527,3
71828,5
94846,5
93934,5
47032,1
40653,5
67186,5
32908,4
93986,1
73039,5
86194,5
56972,1
76180,5
74645,5
13743,5
59767,5
27865,5
77184,5
18340,2
78799,4
39757,5
16548,4
72784,5
15698,5
94192,1
28234,1
45562,5
60245,3
71124,5
95228,4
58828,5
13554,5
97646,4
97601,5
69178,5
19691,4
53965,5
93640,3
82784,1
39398,1
48440,4
62020,5
79419,4
49273,5
31036,4
37345,5
66684,5
28077,5
68995,3
49605,5
51528,3
30753,1
63266,5
14280,1
44086,5
84371,5
14927,5
16104,5
44884,5
43285,5
35747,2
80693,5
92305,5
21775,5
24556,2
96506,3
46888,5
36327,5
69064,1
58022,4
18541,5
98589,2
94525,3
79771,5
47818,5
785,5
54969,1
51627,4
89732,5
15454,1
90737,4
79129,5
6258,4
21497,1
66056,5
26468,2
49357,5
61437,5
59048,2
17232,5
30367,5
53416,3
51531,4
53998,1
67053,4
79521,5
99973,5
65538,4
63214,2
44029,5
11857,5
2878,5
36419,5
348,4
37615,4
76192,4
69005,1
60615,2
67995,5
20856,3
49366,2
3634,1
20456,2
58738,4
36716,5
31116,5
47188,5
22757,4
34432,3
79710,1
68378,4
54034,5
51275,5
49459,4
36424,1
50510,5
48397,5
58438,1
67778,5
84600,5
70164,4
69879,5
30975,1
56750,4
22234,4
87931,4
47905,5
81234,2
81840,5
26503,5
71343,4
11358,5
43058,3
82814,4
64179,5
73722,4
15491,5
11324,2
65015,5
513,4
66637,5
75038,5
81989,2
72621,1
10795,1
28612,5
90502,4
58856,2
60333,5
73896,1
53492,3
94288,5
5390,2
78305,5
35126,1
83418,4
71273,5
57781,5
70344,5
96082,5
78571,5
53778,4
86774,5
83270,2
32070,4
73458,4
54680,5
31342,3
89292,1
64096,4
3984,5
5817,5
93226,3
41849,5
63109,4
14807,4
2027,5
74421,5
5724,3
13638,5
20930,1
46917,5
22203,5
91686,5
56257,5
9498,4
78439,1
79938,4
41478,5
3505,5
7871,3
50773,2
80673,5
27290,4
7604,4
61187,5
43944,4
41614,5
49444,4
8025,5
78926,1
81665,5
60548,1
12904,5
5307,4
58986,4
18884,1
23593,5
23513,5
9857,4
92954,4
49108,5
61953,2
50107,5
35318,4
80875,3
38891,2
18970,5
87006,2
62394,3
56162,3
73907,3
28923,3
59853,5
94801,4
1628,4
45262,5
29067,5
83333,5
29575,5
98852,2
24610,4
3400,5
89517,5
95070,1
96956,4
34604,1
94773,5
31092,4
22501,4
83985,1
92092,5
99199,4
57895,4
88959,4
64856,1
21799,3
56848,5
48444,4
10047,5
52073,5
1475,3
47244,5
23804,2
66681,5
43674,4
66771,5
4485,5
42428,5
70542,5
72230,3
81596,5
18725,3
79929,2
28776,1
50970,5
84567,5
82649,5
45110,3
48710,2
75964,1
57079,4
83412,1
57024,3
43945,1
52520,5
94170,3
30558,2
26965,5
69495,3
53467,5
77494,2
77358,5
18851,5
10274,4
36036,3
24974,5
10884,5
7631,3
2728,5
56682,5
27462,4
64660,5
63258,4
17564,5
3135,1
16056,4
87176,5
82913,4
77346,4
77244,5
73091,5
63,2
76937,5
68140,3
34757,5
9787,3
99768,4
87642,5
13837,2
26199,1
40090,5
96146,4
45580,5
48966,4
24932,4
70674,4
44522,1
19812,5
35780,4
7575,5
18134,5
45149,3
38438,5
39875,5
90345,5
69865,2
50660,5
34799,1
48993,5
41760,4
90940,5
42793,5
17060,4
34337,3
80716,2
74011,5
52232,3
80692,5
1206,5
66108,4
27560,1
88812,5
62212,5
27844,1
27509,5
41769,5
88254,3
13490,5
51035,5
83177,5
38441,2
84683,5
96603,5
85209,5
58263,5
62270,5
88850,5
55669,3
13302,4
83052,3
70953,5
71981,5
3417,3
87942,3
90557,5
36014,5
84063,3
76131,4
48276,5
17355,3
89947,3
13248,4
22016,1
39819,5
59121,3
53815,4
4953,4
94255,3
31528,2
60554,4
98409,3
52909,5
70148,4
77873,5
78433,4
9198,4
72540,5
15876,1
36918,4
11414,5
48098,4
59312,2
38779,5
72586,4
91617,5
58285,4
40664,4
83958,5
10076,5
30375,1
56951,5
21215,5
32910,2
1056,5
74241,5
17747,4
32668,5
41453,5
48095,1
4101,2
9361,5
3347,5
12746,5
75920,4
86302,4
33823,4
59888,1
58566,4
55084,4
22454,4
26852,5
2090,2
56203,5
3901,5
10584,5
56525,4
60662,4
67166,5
29446,5
9325,3
99556,5
54780,4
33381,2
70251,4
77643,5
7534,2
16832,5
14928,5
33503,4
17949,2
17365,5
63533,2
90574,4
65783,3
98274,5
83908,3
86647,5
21875,4
13376,3
62205,4
23565,1
75574,5
15788,5
31391,5
57522,5
18819,5
47609,3
35364,5
91771,5
45970,5
14177,5
30711,2
41684,5
94015,5
73706,3
36763,5
66254,5
10376,5
94799,3
17490,1
26366,3
93576,2
31356,1
31132,5
49347,3
59937,5
64840,5
64863,3
46803,1
56875,5
12343,2
61947,3
90092,3
13937,4
37275,5
51175,1
95699,5
47543,4
47145,4
87053,3
28620,1
85497,4
4398,5
4659,5
96893,1
5934,1
5507,5
70143,1
40591,5
7582,4
83994,4
34366,5
40675,5
90629,4
86383,5
54520,5
30382,1
29105,2
68193,4
16712,4
30241,5
6932,4
6173,1
91934,4
57392,1
84356,4
30898,5
59730,1
65385,5
36530,3
81377,5
48585,1
10716,3
26842,5
9109,4
73347,5
70911,4
19951,5
67426,5
42759,4
86825,5
18973,4
68109,5
96623,1
88312,5
19301,5
20320,3
35375,5
52016,4
57635,5
41100,3
35212,1
30545,5
11717,5
21903,2
84249,5
13028,4
94756,5
51959,5
62485,5
31512,4
72975,3
88951,3
60216,1
67855,5
55130,5
59278,2
20152,4
86347,2
46293,5
51510,5
705,3
45176,1
40252,5
19005,1
48630,2
22158,4
61513,5
12795,5
30043,2
65200,2
62535,5
18356,2
27279,4
97307,5
79281,5
48886,5
15289,3
67083,4
2026,5
97008,4
75879,5
15925,5
91233,5
58882,4
3246,2
18231,5
74982,5
59763,4
18009,1
99823,5
76526,4
7603,4
68334,4
59966,4
30261,4
90448,5
13223,1
94248,4
24488,1
82926,3
16818,4
66416,2
90062,5
77888,5
20336,4
51862,1
38829,1
21526,5
92613,4
82320,5
48215,4
57964,5
17021,4
25118,1
15948,5
40776,3
41221,4
43347,3
66927,3
25299,4
48735,5
15546,5
50627,4
67148,5
41334,4
51753,3
1706,4
23423,3
70037,4
87229,4
84139,4
68125,5
75468,4
21565,3
45289,3
45052,5
44370,5
40582,5
39989,1
84690,3
41372,4
89800,5
51125,5
8012,3
47229,5
12008,2
4834,4
63902,2
96140,5
62063,5
69068,4
49325,5
79893,2
62404,5
8065,5
8000,5
67750,5
26178,4
54936,4
52140,4
31747,5
63917,5
38907,5
15658,5
57315,4
39651,1
92498,4
85063,4
14641,3
576,5
68460,5
97882,5
78729,5
2411,5
80209,3
99102,5
68483,4
14184,4
38369,4
92137,4
98206,3
70697,1
92869,5
11289,5
82758,4
78126,5
71135,5
90405,5
95795,1
31354,5
68719,5
77420,5
72249,4
70388,5
97232,3
64344,5
12438,5
69700,5
40290,3
17944,4
10535,4
8527,2
85891,1
4200,2
48760,4
36822,5
68882,5
94518,5
40996,5
43042,5
59336,5
8353,1
87660,3
69368,3
41583,5
12029,5
43250,5
26527,4
78576,2
39678,4
72956,4
81621,5
75393,4
63304,5
71317,5
92530,4
70298,4
37708,4
74581,5
8283,3
87280,3
51339,5
57272,4
27020,5
86334,5
86107,5
81694,5
64206,2
13771,5
2070,5
8515,5
15783,5
18764,5
39705,1
99544,2
53603,5
68440,5
51209,5
42042,4
1691,4
7921,1
9534,4
30870,4
77908,5
67229,4
78408,5
33763,4
64908,5
4616,2
72848,3
20575,5
72257,3
43781,3
85681,5
42341,5
18559,5
25778,5
71796,1
89946,5
5335,2
96544,5
10190,1
94117,4
21465,5
36559,5
27156,1
71120,5
85260,5
30541,4
40963,5
72367,4
21237,1
20494,5
30006,5
52956,5
81866,4
52996,5
59736,4
36329,5
14705,5
47698,3
68934,3
23304,1
11274,5
67296,5
69616,5
21016,5
16186,5
97918,5
77009,4
96380,3
290,5
99998,5
94137,4
8823,5
36979,5
19806,4
80405,2
33941,3
789,5
62977,4
10334,3
85644,3
78376,4
77632,1
69260,5
75826,3
339,5
49887,1
67002,4
65256,4
72619,4
85098,1
51090,5
61495,5
34611,4
69214,4
95410,5
3101,4
65097,5
39992,5
59866,5
59891,5
41990,5
68500,2
69980,3
87024,1
98015,5
28433,4
61446,5
77703,5
75302,5
54775,3
59698,5
75527,3
761,4
97764,4
97923,2
96749,5
68213,5
85052,5
56439,2
74919,5
75296,1
50557,5
13489,5
87500,2
73455,3
30794,5
44837,5
3745,4
83619,5
81829,5
51377,5
36724,4
67482,4
46876,4
46989,4
9009,3
55581,5
20935,4
74610,5
76181,5
39374,5
7046,5
14040,5
45102,4
73637,4
35071,1
38011,5
25490,3
47402,5
91612,2
89089,5
86589,5
20446,1
76498,1
97027,5
36155,1
81506,4
75862,1
68872,1
23549,1
19481,2
78007,4
23665,5
76457,4
13792,1
80803,5
18515,5
94549,5
92076,4
41525,4
63196,5
14197,5
6223,5
21871,4
79721,5
26991,5
28571,3
93068,5
14133,3
72735,4
9070,5
74073,5
49302,5
28359,5
72330,4
73850,5
31536,4
67660,5
5379,5
5664,5
61088,3
58045,3
72025,5
74747,4
51194,4
1471,3
56052,4
15092,1
337,2
99145,1
30695,3
45048,1
485,3
7791,4
64745,3
12740,5
31227,4
6068,3
69513,5
53448,4
66802,4
91844,5
14787,4
40727,1
8010,4
69485,5
31293,5
28735,5
53655,5
93869,1
51050,2
21319,5
27943,5
86887,5
60140,2
18604,5
66795,2
19459,4
19449,5
22975,2
34572,4
1844,5
99261,2
19467,5
81078,5
76083,5
66930,1
61061,5
75635,5
26727,4
7913,5
77336,5
14929,5
41357,2
89123,3
52285,1
38439,5
86947,5
93156,5
79525,4
4069,4
451,4
66019,5
22188,5
53762,4
88007,4
65000,5
58092,4
75387,5
75688,4
15453,5
66023,1
32615,5
77132,5
1646,4
88678,4
10233,5
58153,4
4188,1
1042,2
64051,5
46095,4
4555,4
79515,5
57407,4
39387,3
29907,5
91216,3
19335,2
47381,2
82284,3
10096,4
52362,2
64237,2
99790,5
31305,2
97010,4
20250,5
8747,5
67745,1
97751,3
68702,4
25040,5
72005,4
15395,4
46492,5
42257,1
56505,5
62594,4
65117,4
65317,4
6713,2
23270,5
14890,5
70259,4
3475,5
33546,5
59175,1
71637,3
20163,4
44741,5
41989,3
29622,5
18665,4
35701,1
6087,2
13613,3
44560,5
26885,3
93199,1
28530,1
61549,5
99179,5
16110,3
85640,5
84143,1
31518,4
56936,3
58835,5
86235,5
55441,4
58504,5
29472,5
83280,4
21716,4
22272,5
71210,1
33375,5
38188,5
20353,5
71102,5
63670,2
93145,5
29470,5
60464,4
95399,2
20639,5
21882,5
81781,3
25618,1
92677,2
78962,3
96585,1
44874,5
86363,2
83240,4
13583,5
87753,5
21307,2
19958,4
44782,5
92984,5
17139,5
10726,4
75924,5
27111,5
4718,1
73236,5
39970,4
59179,1
40680,1
67933,5
14783,5
55902,4
8715,5
66042,5
41813,5
41866,5
52822,2
57428,4
48731,5
70291,5
4340,5
37133,5
80976,4
97121,5
81331,3
80196,1
65152,1
93513,5
16560,1
88782,4
25180,2
21198,5
23074,4
35754,3
7988,3
57614,4
64975,1
59977,3
63564,5
3710,5
30519,3
62335,5
5091,4
47510,5
65533,4
87807,1
39602,4
3960,3
72988,5
59514,5
23937,4
43639,4
74876,5
82901,3
56200,4
41049,4
34303,5
84776,5
14245,5
89183,5
42536,5
66935,3
91841,2
89125,4
89993,1
6709,4
2936,4
67966,5
93613,5
6982,5
77434,5
94582,5
97827,4
53550,4
21443,4
65196,3
85381,5
24959,1
99074,5
97208,3
51792,5
60126,5
20191,5
17275,4
74443,4
14837,5
29136,4
73355,4
44055,3
61987,5
76819,5
39782,5
86009,3
99865,5
68802,2
27492,5
16827,4
88170,1
61338,5
78469,5
91898,1
58559,5
85478,5
66219,5
91866,4
34546,1
67187,3
86054,4
1722,4
60938,5
86534,5
54354,3
98901,5
12952,5
2018,5
26999,4
11391,3
25286,5
72578,3
35386,5
52685,4
16410,2
45856,5
41001,5
47351,5
50209,5
26490,5
58822,4
31428,4
43997,4
11718,2
55652,4
97695,5
89507,4
92508,5
13736,5
22105,2
23583,5
78417,5
33299,5
53382,2
87415,4
64533,5
9642,4
59829,5
46721,5
56366,1
3345,5
97334,5
22254,5
10518,5
46729,3
98793,1
3498,1
16833,1
50060,2
58369,3
77832,1
88022,5
26606,5
48556,1
96609,1
98293,4
6377,2
60634,5
50004,5
4490,5
80117,1
42706,3
10786,2
45447,5
84806,3
55448,1
80888,5
22761,4
86275,5
72649,5
85408,1
57203,2
43938,3
66944,3
69447,2
84027,1
53606,5
34902,2
78907,3
29684,5
18904,5
97685,2
67656,5
50142,4
8722,4
31772,3
69560,5
97196,2
53168,4
87485,4
79984,5
24227,2
86808,5
17945,5
24744,1
5289,1
37639,4
52262,4
50615,3
55566,1
24051,4
28787,5
21085,5
12669,5
73226,1
93067,5
47754,4
13594,4
64390,5
39889,1
797,3
16616,5
33779,4
39025,1
10070,3
44561,4
54840,5
60992,4
42018,5
44790,5
27653,1
55131,3
35587,2
28385,4
98512,5
97315,3
18262,5
51676,3
14876,3
66382,5
81609,5
34070,5
52340,2
70500,5
49504,5
72173,5
47128,2
63948,5
96479,5
51299,4
81679,2
76486,4
67542,5
41371,1
43831,5
23071,4
73085,4
96261,1
54986,1
12413,1
98319,4
67983,5
64036,5
38639,1
12113,4
1198,3
36241,5
49662,2
95068,3
75578,5
40499,1
4808,4
57698,5
83530,5
17660,1
3667,3
87007,5
37210,4
55883,4
17414,5
42563,5
41128,5
66408,5
17958,5
32021,3
84252,5
56480,2
11263,4
6453,5
9644,4
71744,4
29495,4
3213,1
28821,5
31247,5
56786,4
47165,5
43871,4
70529,4
5736,1
76587,2
89463,5
79091,3
95019,3
43671,4
91530,1
85676,3
61353,4
59783,5
48987,5
98930,3
52191,1
67410,5
53662,1
50262,4
73180,1
85587,5
62306,5
49185,5
64430,4
66186,5
25015,5
79145,4
54157,5
2400,4
68743,4
15055,5
78459,1
234,5
64986,2
39768,5
13589,3
81726,5
49823,5
11651,3
33025,2
59347,3
24941,4
74010,5
86734,1
30100,4
32818,4
36624,2
67475,2
4236,3
74621,5
40059,4
35236,5
78818,4
4666,5
6531,5
23075,1
50509,5
89521,3
4223,2
91208,3
47182,4
80065,5
59417,2
47083,5
98025,5
74125,5
49835,3
46908,2
27948,5
36131,2
63730,5
7472,4
48846,5
87299,4
5094,3
48754,4
75375,4
36388,4
45474,5
76756,3
76885,1
75671,1
98836,4
91641,4
93739,4
34462,5
82547,5
52396,4
26111,1
9946,5
94125,1
12281,5
57824,5
50154,3
95374,4
33158,4
96989,5
55700,1
84684,4
99203,5
57163,5
41842,5
14099,5
98037,5
9775,2
90172,2
53861,4
93130,3
57210,5
93171,5
49130,4
5585,2
23536,5
25302,5
15229,5
50852,4
58990,3
96441,5
23427,5
1011,5
58486,4
63324,5
89344,5
53846,5
51850,4
35097,4
84147,4
84205,5
44863,1
95933,4
13763,4
16067,5
91660,5
4991,4
78029,1
99001,3
44594,5
22522,1
17340,5
22247,3
35925,4
58775,5
10322,1
8203,5
13878,3
2353,5
53283,5
75698,2
67370,4
61760,5
49781,5
20386,5
95905,5
72807,5
66603,5
69400,1
83007,4
56081,2
78934,5
74940,5
16908,4
75356,5
56310,5
96104,2
70672,5
3534,4
45041,2
36277,5
38488,1
97893,5
72209,3
51169,2
64642,4
13950,4
70632,3
87041,5
12785,5
68517,1
92179,5
49217,1
63118,5
39440,5
40965,4
94405,4
63452,3
63534,2
31334,4
59529,5
95086,4
80159,4
34058,2
4804,5
28337,5
54407,1
35241,5
68146,4
56636,4
30093,4
24394,5
6387,5
41129,5
48311,5
97309,4
40452,5
71504,5
16722,5
4186,1
72582,4
19098,5
45820,4
8174,4
15468,1
97844,5
59053,4
94693,4
46993,2
25060,4
74196,2
74075,5
46402,4
84255,5
23990,5
6775,5
83999,2
3518,5
83987,5
43654,5
56327,5
64658,5
38541,4
87360,2
49101,4
30530,3
32229,5
8652,5
37315,3
91240,4
605,2
89140,5
16010,3
83466,3
14075,5
27163,5
3463,4
11326,2
61156,4
50423,5
14853,3
12549,5
90279,3
13173,3
99641,5
58274,3
94752,2
75048,5
24055,5
27633,5
95688,5
63556,5
2904,5
45854,2
53749,2
86978,3
19088,5
11325,4
4888,5
24463,5
96280,2
76356,4
41284,5
91654,5
32380,3
92042,4
81736,5
32559,1
3864,1
32267,5
22713,3
74680,5
47782,1
8127,1
8208,5
65550,5
97125,4
90485,3
10722,5
89611,5
65150,3
39708,4
91927,5
5334,5
27841,4
78725,5
44696,4
35228,5
49869,5
2214,5
45318,4
99665,5
82523,4
73654,5
19606,5
10705,4
35017,5
43406,2
46072,3
72372,2
73721,4
33469,4
66611,4
75144,5
3856,4
11629,5
24696,5
13823,4
38148,5
10988,2
70514,4
77874,5
100,4
97339,5
47995,5
38919,5
23838,4
64052,5
5403,4
87437,5
40494,5
16396,5
19638,4
58952,1
33152,5
33435,4
50486,5
89749,2
28534,2
53077,4
23103,5
70160,5
93856,3
99841,4
25579,2
24717,4
79836,5
11679,5
65107,2
34734,5
38389,5
88675,5
77517,5
17428,5
83208,3
10868,5
53409,5
52214,4
3062,5
18043,4
93438,5
39441,1
93968,5
68723,5
30070,2
79518,5
49229,5
48419,4
12228,3
12965,1
46939,1
69830,3
69401,3
63829,2
32337,5
9629,5
91427,5
60734,5
86028,5
67500,4
70938,5
96835,4
95060,4
63389,4
37214,5
9156,5
48643,4
75633,1
1690,1
87202,3
50581,2
35409,5
96824,5
11631,5
93255,3
2063,5
16550,1
80044,3
19584,3
95873,1
84283,5
9973,3
41767,4
62309,5
12405,1
99367,4
40273,1
23877,5
24269,4
16637,4
80297,3
23115,5
74414,5
81669,5
76358,5
96612,1
87180,4
92752,5
31708,5
57148,2
79490,5
44183,1
83396,1
75122,5
62876,5
73465,4
64546,5
2478,5
6639,2
56714,5
71600,5
18407,5
93325,4
34161,5
68495,3
96558,4
60445,1
3926,3
41206,2
85977,5
80687,5
37729,4
46973,2
57465,5
46814,3
8280,5
64843,2
43034,2
48554,4
26850,5
4902,4
52872,5
56198,1
36123,5
58654,5
83673,5
79907,5
96851,4
49179,5
84455,1
44802,5
4661,2
62848,5
62099,1
40459,4
99887,1
79588,1
53591,4
5429,3
64414,1
52097,4
62420,1
96272,5
85705,5
72378,5
8526,3
21340,4
95094,4
9676,5
91085,3
39583,1
68551,4
80170,4
21278,3
39766,4
60874,4
30639,5
67777,4
15326,4
81655,5
52584,5
96220,4
81978,4
88046,4
90961,1
4206,5
77887,1
87267,3
96538,5
69098,5
74301,1
10149,5
38260,5
60951,2
31063,5
6795,4
10856,1
23807,2
15369,5
58527,5
77011,4
64685,3
14867,4
3909,5
75763,5
70272,3
16439,4
86376,1
61609,5
80343,4
17505,5
19843,5
80163,3
9185,5
46642,5
28185,5
30246,5
15009,5
43534,5
52545,1
59502,3
92874,1
75001,5
45602,5
44555,5
90500,3
94552,5
47769,5
23462,1
40779,5
66065,5
76726,5
8086,5
66937,4
51929,2
86930,4
53626,5
86230,5
53565,4
60811,1
68275,3
90643,3
50034,3
45284,5
12466,4
24870,1
40765,4
68858,4
68541,1
71842,4
34319,4
49214,1
29052,5
61969,4
69277,4
59423,5
45995,5
20762,5
247,4
62000,4
76159,3
92187,5
10004,5
77551,5
83478,3
37043,3
63726,5
85331,2
17762,5
79635,1
68867,5
89076,4
27664,5
94353,5
27619,5
59797,2
94649,4
26328,5
7430,4
72353,5
2846,5
98725,3
95863,1
1376,3
8885,5
11112,1
49926,5
64702,5
81086,3
32401,4
22074,2
34826,4
38790,5
36098,3
6557,5
72604,2
78810,1
76386,4
62612,3
70267,5
10112,5
2479,5
69305,5
63000,5
40254,1
8911,4
7943,4
92397,5
71515,3
80080,4
78697,3
63475,5
46431,1
21491,5
17843,4
12657,5
17538,5
59850,5
66911,5
82759,2
34055,1
89817,5
63428,5
98247,5
26011,5
318,4
13952,5
46678,5
13348,4
73608,5
58028,5
61913,5
35276,1
57840,3
99840,4
59113,5
28198,5
83262,4
63705,5
63737,5
27535,4
37702,1
66610,2
34139,3
1076,4
77443,5
65824,4
44630,2
58859,2
58238,5
3492,5
10185,4
82345,1
832,3
87366,4
53000,3
21370,4
76196,3
95887,1
72503,5
64547,5
7661,5
69915,4
90392,2
98050,5
96242,5
13052,4
37252,5
2822,3
52384,4
24774,3
67434,5
94231,2
14862,4
25278,2
26508,4
58536,5
24919,5
5922,1
5699,5
48105,5
85858,4
4840,4
89673,5
69551,4
61645,1
17460,4
20100,5
6722,2
18001,2
58896,4
95066,3
65544,5
1365,3
67178,1
41530,3
79238,5
65738,1
48429,5
13692,1
93114,4
37589,3
2057,5
83698,4
69058,5
18064,5
7261,4
65123,5
5044,5
97402,5
13369,4
60345,5
70278,3
49803,2
76832,5
73528,5
50699,3
57886,5
93489,2
715,3
99806,1
5383,4
74089,3
9607,1
93074,3
23855,2
50083,5
18898,5
95622,1
53179,1
372,2
48169,3
81660,4
8255,4
23360,4
53649,4
10038,5
25294,4
93154,5
89438,4
79338,5
64255,1
16236,1
87217,4
6900,4
60772,3
59432,5
13319,4
54890,5
21938,4
43263,5
42019,5
82953,5
97831,4
87789,4
78874,1
60832,5
47223,5
67393,5
8323,4
29681,5
73206,2
81826,5
62237,5
92359,1
32456,5
45517,2
4987,5
43953,1
44310,2
65876,5
47440,4
1420,4
43780,2
52287,5
23553,5
69914,2
32187,5
38199,1
78502,5
36087,5
87224,4
42580,1
21990,4
32894,4
59895,2
52463,4
56994,4
51998,4
78011,4
32208,4
94524,4
75600,5
85601,1
35175,1
23184,5
29469,5
85706,4
40615,5
4424,5
70096,3
21294,5
41004,1
34120,5
17822,1
97771,2
5433,3
89757,1
44294,4
53537,5
75926,1
30146,5
49645,5
12105,5
73247,5
14975,4
93949,3
41573,4
69764,1
16791,3
57690,4
34713,2
23853,2
33336,2
94160,5
85017,5
56628,2
51176,5
93523,3
88696,1
63571,5
79554,3
76687,1
96734,4
97574,1
60712,5
17798,5
95746,5
49824,4
27005,5
34253,4
74528,4
80957,4
65210,4
2634,4
41104,5
69558,3
47060,5
21530,4
66586,5
24833,3
80009,5
22447,2
16942,5
13333,4
23926,5
50382,3
46323,4
544,5
11975,1
1887,5
88985,1
64262,2
27141,4
80931,5
80831,4
25839,5
90788,4
89187,5
48100,3
42423,5
2477,4
92217,5
8338,5
70357,5
67419,5
43375,1
39355,5
99017,3
59317,5
4115,3
71587,3
25158,5
84942,5
50135,4
58236,5
34968,2
11774,3
19784,5
18050,1
79990,2
73622,5
53768,4
46478,5
44974,1
85607,2
47709,5
40023,3
59976,4
62284,1
27100,4
96252,4
26859,4
78120,4
82305,5
32390,3
70746,3
17751,4
95350,5
56938,5
92186,3
95581,2
55155,5
25724,3
56577,5
96863,4
10736,1
18206,4
16587,1
38019,4
68512,5
94459,4
90621,1
83354,4
59115,5
5720,2
77393,5
24732,5
55881,3
29519,5
64936,5
98297,1
28443,5
99639,4
38334,3
65820,4
27039,5
79695,5
87639,4
89758,5
34850,5
7590,5
91775,5
89844,5
19318,5
48814,5
80348,2
61635,4
34486,4
21571,4
81139,1
46557,5
39266,5
24486,5
78075,5
28812,2
15646,4
47369,5
80717,5
64260,1
88587,5
80988,4
29572,4
99969,5
85756,5
37575,5
20563,3
80081,5
7085,5
3413,1
5456,5
43114,5
20733,1
3532,5
71227,5
44963,5
39164,5
43861,2
63565,5
47350,5
45321,2
35552,4
86381,4
93414,5
77291,5
60035,5
44088,1
81123,3
32970,1
48864,5
61776,3
64213,5
82981,5
13607,5
50641,4
98896,1
89134,4
82347,4
26427,4
64398,5
40185,5
44905,2
15475,5
97103,4
84589,5
97264,4
73830,4
53408,4
85051,1
14897,4
63535,4
33135,5
63368,5
77322,4
58611,4
77545,4
45788,5
73855,5
44391,5
89705,5
18186,1
67398,5
32835,5
44388,3
21694,4
63696,5
26012,4
69105,5
71484,3
62761,1
54004,4
34905,1
29044,5
60673,5
41074,5
35930,5
29543,1
15834,1
13339,5
58147,4
63883,2
18085,5
50157,1
2700,4
20001,5
85101,1
90292,5
92355,5
58867,3
32059,5
74648,1
69231,5
32693,5
82270,5
37455,3
69499,5
51538,5
33067,5
80560,5
7587,5
85931,5
72660,5
63503,5
77115,5
79042,5
34608,5
98162,4
66764,5
10624,5
31171,4
85875,3
58172,3
10739,3
66500,3
30845,4
22129,4
85664,5
73375,4
40735,4
67117,5
75249,4
31696,3
76163,4
2566,1
89290,4
22586,2
14272,1
76259,5
3774,3
67719,5
43087,3
96753,1
6886,1
9570,5
44933,4
82621,5
40797,5
97456,3
